CRASH DATE,CRASH TIME,CRASH_DATETIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,COLLISION_ID,UNIQUE_ID,PERSON_ID,PERSON_TYPE,PERSON_INJURY,VEHICLE_ID,PERSON_AGE,EJECTION,EMOTIONAL_STATUS,BODILY_INJURY,POSITION_IN_VEHICLE,SAFETY_EQUIPMENT,COMPLAINT,PED_ROLE,PERSON_SEX,YEAR,INJURY_TYPE
2019-04-24,15:59:00,2019-04-24 15:59:00,NONE,,40.859444,-73.915985,"(40.859444, -73.915985)",MAJOR DEEGAN EXPRESSWAY,,0.0,0.0,0,0,0,0,0,0,PASSING TOO CLOSELY,PASSING TOO CLOSELY,CARRY ALL,STATION WAGON/SPORT UTILITY VEHICLE,4120224,9775360,187DD752-7E07-40FF-9A25-776C46812FAD,OCCUPANT,UNSPECIFIED,18905119.0,30.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"FRONT PASSENGER, IF TWO OR MORE PERSONS, INCLUDING THE DRIVER, ARE IN THE FRONT SEAT",LAP BELT & HARNESS,DOES NOT APPLY,PASSENGER,F,2019,MOTORIST
2019-04-07,17:10:00,2019-04-07 17:10:00,QUEENS,11105,40.77386,-73.90749,"(40.77386, -73.90749)",DITMARS BOULEVARD,37 STREET,1.0,0.0,1,0,0,0,0,0,BACKING UNSAFELY,,SEDAN,,4111393,9208486,181D0EFF-9C3B-4646-81DE-BF15F9A8AC62,OCCUPANT,UNSPECIFIED,,,,,,,,,WITNESS,,2019,MOTORIST
2019-04-05,13:10:00,2019-04-05 13:10:00,NONE,,40.82201,-73.85827,"(40.82201, -73.85827)",LAFAYETTE AVENUE,,1.0,0.0,0,0,0,0,1,0,UNSPECIFIED,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,STATION WAGON/SPORT UTILITY VEHICLE,4110505,9171192,4DC837E6-FF9E-46E6-8D9A-DE29C57AA14B,OCCUPANT,UNSPECIFIED,18607247.0,41.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,F,2019,MOTORIST
2019-04-18,12:00:00,2019-04-18 12:00:00,QUEENS,11416,40.686237,-73.839066,"(40.686237, -73.839066)",101 AVENUE,104 STREET,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,TRACTOR TRUCK DIESEL,4116910,9762619,36C94796-351A-4954-B0B6-1FEDAF3C73E1,OCCUPANT,UNSPECIFIED,18898755.0,,,,,,,,REGISTRANT,,2019,MOTORIST
2019-04-15,19:40:00,2019-04-15 19:40:00,BROOKLYN,11207,40.669926,-73.89149,"(40.669926, -73.89149)",SUTTER AVENUE,BRADFORD STREET,2.0,0.0,0,0,0,0,2,0,UNSPECIFIED,UNSPECIFIED,SEDAN,SEDAN,4115566,9757518,99CACC1B-8793-443F-83CB-7BAC69F28CDE,OCCUPANT,UNSPECIFIED,18896298.0,35.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,F,2019,MOTORIST
2019-04-29,09:40:00,2019-04-29 09:40:00,QUEENS,11372,40.75498,-73.890816,"(40.75498, -73.890816)",,,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE,STATION WAGON/SPORT UTILITY VEHICLE,4122641,9786474,CADE81B6-AE6B-4559-B517-7AC7DBC1ED29,OCCUPANT,UNSPECIFIED,18910580.0,0.0,,,,,,,REGISTRANT,U,2019,MOTORIST
2019-04-09,09:15:00,2019-04-09 09:15:00,NONE,,40.79157,-73.94678,"(40.79157, -73.94678)",LEXINGTON AVENUE,,0.0,0.0,0,0,0,0,0,0,UNSPECIFIED,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,DUMP,4111935,9037670,EA4063B9-8B2F-42C8-AB5E-C0D940205733,OCCUPANT,UNSPECIFIED,18541078.0,53.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,UNKNOWN,DOES NOT APPLY,DRIVER,M,2019,MOTORIST
2019-04-14,17:25:00,2019-04-14 17:25:00,QUEENS,11435,40.697796,-73.80814,"(40.697796, -73.80814)",LIVERPOOL STREET,95 AVENUE,0.0,0.0,0,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,SEDAN,STATION WAGON/SPORT UTILITY VEHICLE,4119660,9772596,F013C80B-D696-4B6D-AAA9-2C9A820E6D1D,OCCUPANT,UNSPECIFIED,18903773.0,60.0,,,,,,,REGISTRANT,M,2019,MOTORIST
2019-04-16,07:28:00,2019-04-16 07:28:00,NONE,,40.84212,-73.88207,"(40.84212, -73.88207)",VYSE AVENUE,,0.0,0.0,0,0,0,0,0,0,FOLLOWING TOO CLOSELY,TURNING IMPROPERLY,SEDAN,BUS,4116289,9809207,397749B3-E8B0-498A-9802-007D6185325A,OCCUPANT,UNSPECIFIED,18921743.0,8.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"ANY PERSON IN THE REAR OF A STATION WAGON, PICK-UP TRUCK, ALL PASSENGERS ON A BUS, ETC",LAP BELT & HARNESS,DOES NOT APPLY,PASSENGER,F,2019,MOTORIST
2019-04-30,22:47:00,2019-04-30 22:47:00,NONE,,40.797813,-73.971344,"(40.797813, -73.971344)",WEST 100 STREET,,1.0,0.0,0,0,1,0,0,0,DRIVER INATTENTION/DISTRACTION,TRAFFIC CONTROL DISREGARDED,TAXI,BIKE,4123438,9787150,6C70E5C2-1ABB-4C04-B3E2-273E0C85F3C5,OCCUPANT,UNSPECIFIED,18910945.0,56.0,,,,,,,REGISTRANT,M,2019,MOTORIST
2019-04-06,11:15:00,2019-04-06 11:15:00,NONE,,40.782703,-73.97123,"(40.782703, -73.97123)",WEST 82 STREET,,0.0,0.0,0,0,0,0,0,0,OTHER VEHICULAR,BACKING UNSAFELY,SEDAN,SEDAN,4109697,9044771,593F0DBF-AE17-4B5E-B383-D47A982E6718,OCCUPANT,UNSPECIFIED,18544564.0,54.0,,,,,,,REGISTRANT,M,2019,MOTORIST
2019-04-23,17:00:00,2019-04-23 17:00:00,MANHATTAN,10024,40.784527,-73.979485,"(40.784527, -73.979485)",WEST 80 STREET,BROADWAY,1.0,0.0,1,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,,TAXI,,4120854,9778707,5D158DFF-A28A-4C9F-AEBB-CF1C307905CC,OCCUPANT,UNSPECIFIED,18906761.0,,,,,,,,REGISTRANT,,2019,MOTORIST
2019-04-07,15:00:00,2019-04-07 15:00:00,NONE,,40.730442,-73.91367,"(40.730442, -73.91367)",LONG ISLAND EXPRESSWAY,,0.0,0.0,0,0,0,0,0,0,REACTION TO UNINVOLVED VEHICLE,UNSPECIFIED,SEDAN,SEDAN,4110564,9220237,DA848B21-1F02-4F8B-A337-C7527D951E1B,OCCUPANT,UNSPECIFIED,18631370.0,0.0,,,,,,,REGISTRANT,U,2019,MOTORIST
2019-04-15,12:34:00,2019-04-15 12:34:00,QUEENS,11369,40.763344,-73.87731,"(40.763344, -73.87731)",92 STREET,ASTORIA BOULEVARD,0.0,0.0,0,0,0,0,0,0,BACKING UNSAFELY,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,STATION WAGON/SPORT UTILITY VEHICLE,4115390,9754075,459D653D-FC4F-499A-A56F-438FAD03CAD5,OCCUPANT,UNSPECIFIED,18894570.0,28.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,UNKNOWN,DOES NOT APPLY,DRIVER,F,2019,MOTORIST
2019-04-07,16:20:00,2019-04-07 16:20:00,NONE,,40.822834,-73.941925,"(40.822834, -73.941925)",WEST 145 STREET,,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,TAXI,SEDAN,4110648,9036903,45AAD76C-DB04-4D41-9957-6FCDE16134BB,OCCUPANT,UNSPECIFIED,18540710.0,45.0,,,,,,,REGISTRANT,M,2019,MOTORIST
2019-04-28,15:37:00,2019-04-28 15:37:00,BRONX,10456,40.83312,-73.912155,"(40.83312, -73.912155)",FINDLAY AVENUE,EAST 168 STREET,2.0,0.0,0,0,0,0,2,0,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,SEDAN,SEDAN,4122468,9786501,4D08BF29-9855-4FBF-BD3E-7827D6D510E2,OCCUPANT,INJURED,18910588.0,25.0,NOT EJECTED,CONSCIOUS,HIP-UPPER LEG,"FRONT PASSENGER, IF TWO OR MORE PERSONS, INCLUDING THE DRIVER, ARE IN THE FRONT SEAT",LAP BELT & HARNESS,COMPLAINT OF PAIN OR NAUSEA,PASSENGER,F,2019,MOTORIST
2019-04-07,01:00:00,2019-04-07 01:00:00,NONE,,40.675385,-73.95337,"(40.675385, -73.95337)",SAINT MARKS AVENUE,,0.0,0.0,0,0,0,0,0,0,ALCOHOL INVOLVEMENT,UNSPECIFIED,SEDAN,SEDAN,4109984,9082933,FE0629A2-05A8-4438-BE1B-FF0B06CF9C19,OCCUPANT,UNSPECIFIED,18563605.0,28.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,F,2019,MOTORIST
2019-04-12,08:35:00,2019-04-12 08:35:00,MANHATTAN,10023,40.773563,-73.98349,"(40.773563, -73.98349)",,,1.0,0.0,1,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,SEDAN,STATION WAGON/SPORT UTILITY VEHICLE,4113311,9771690,06531C2F-D3A3-424D-A793-8F4AAEF968C4,OCCUPANT,UNSPECIFIED,18903314.0,55.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,M,2019,MOTORIST
2019-04-09,08:57:00,2019-04-09 08:57:00,BROOKLYN,11235,40.58776,-73.9562,"(40.58776, -73.9562)",AVENUE Z,EAST 13 STREET,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE,PICK-UP TRUCK,4111987,9148714,D712DF0E-CA19-4D6D-B6A4-9FA15778E6C8,OCCUPANT,UNSPECIFIED,18596114.0,44.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,M,2019,MOTORIST
2019-04-15,18:25:00,2019-04-15 18:25:00,BRONX,10459,40.8315,-73.888084,"(40.8315, -73.888084)",JENNINGS STREET,BRYANT AVENUE,1.0,0.0,0,0,0,0,1,0,FOLLOWING TOO CLOSELY,BACKING UNSAFELY,STATION WAGON/SPORT UTILITY VEHICLE,FREIG,4115392,9752841,F6715D01-2392-4490-A50E-A708486009CC,OCCUPANT,UNSPECIFIED,18893945.0,3.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"ANY PERSON IN THE REAR OF A STATION WAGON, PICK-UP TRUCK, ALL PASSENGERS ON A BUS, ETC",CHILD RESTRAINT ONLY,DOES NOT APPLY,PASSENGER,F,2019,MOTORIST
2019-04-22,14:42:00,2019-04-22 14:42:00,QUEENS,11358,40.76213,-73.80375,"(40.76213, -73.80375)",NORTHERN BOULEVARD,162 STREET,0.0,0.0,0,0,0,0,0,0,TRAFFIC CONTROL DISREGARDED,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,STATION WAGON/SPORT UTILITY VEHICLE,4119068,9778374,60F82493-B30D-485C-A867-EFF1BFC01F74,OCCUPANT,UNSPECIFIED,18906605.0,70.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,UNKNOWN,DOES NOT APPLY,DRIVER,F,2019,MOTORIST
2019-04-27,09:50:00,2019-04-27 09:50:00,NONE,,40.69976,-73.98465,"(40.69976, -73.98465)",BROOKLYN QUEENS EXPRESSWAY,,4.0,0.0,0,0,0,0,4,0,UNSAFE LANE CHANGING,DRIVER INATTENTION/DISTRACTION,SEDAN,TRACTOR TRUCK DIESEL,4121390,9781044,19D5ABA1-039C-4F27-A84E-92E21EA05007,OCCUPANT,UNSPECIFIED,18907929.0,50.0,,,,,,,REGISTRANT,M,2019,MOTORIST
2019-04-21,01:14:00,2019-04-21 01:14:00,BRONX,10467,40.885693,-73.86165,"(40.885693, -73.86165)",EAST 222 STREET,WHITE PLAINS ROAD,0.0,0.0,0,0,0,0,0,0,FAILURE TO KEEP RIGHT,UNSPECIFIED,SEDAN,STATION WAGON/SPORT UTILITY VEHICLE,4118715,9768638,518FAAB3-FE57-4A92-A4D3-C46A7ABE9526,OCCUPANT,UNSPECIFIED,18901784.0,0.0,,,,,,,REGISTRANT,,2019,MOTORIST
2019-04-07,15:09:00,2019-04-07 15:09:00,NONE,,40.87647,-73.87058,"(40.87647, -73.87058)",BRONX RIVER PARKWAY,,0.0,0.0,0,0,0,0,0,0,FOLLOWING TOO CLOSELY,UNSPECIFIED,SEDAN,STATION WAGON/SPORT UTILITY VEHICLE,4110862,9183546,B76FCA3D-CDE4-4163-A1DD-070759471FE4,OCCUPANT,UNSPECIFIED,18613360.0,55.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,M,2019,MOTORIST
2019-04-30,07:40:00,2019-04-30 07:40:00,MANHATTAN,10002,40.714264,-73.980934,"(40.714264, -73.980934)",HENRY STREET,GRAND STREET,0.0,0.0,0,0,0,0,0,0,FOLLOWING TOO CLOSELY,UNSPECIFIED,SEDAN,SEDAN,4123035,9787209,BA2C659B-F55C-464D-B106-EDDCACAB6220,OCCUPANT,UNSPECIFIED,18910977.0,66.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"FRONT PASSENGER, IF TWO OR MORE PERSONS, INCLUDING THE DRIVER, ARE IN THE FRONT SEAT",UNKNOWN,DOES NOT APPLY,PASSENGER,M,2019,MOTORIST
2019-05-01,18:15:00,2019-05-01 18:15:00,NONE,,40.83968,-73.929276,"(40.83968, -73.929276)",MAJOR DEEGAN EXPRESSWAY,,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,SEDAN,TRACTOR TRUCK DIESEL,4126797,9804502,71571D0D-45C3-4FFF-AC1C-87EC7DF5156C,OCCUPANT,UNSPECIFIED,18919453.0,35.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,F,2019,MOTORIST
2019-04-20,00:26:00,2019-04-20 00:26:00,QUEENS,11369,40.770332,-73.87608,"(40.770332, -73.87608)",DITMARS BOULEVARD,94 STREET,1.0,0.0,0,0,0,0,1,0,UNSPECIFIED,UNSPECIFIED,SEDAN,SEDAN,4117850,9765966,CD63784E-6097-4245-A762-6F2D22A55909,OCCUPANT,INJURED,18900450.0,32.0,NOT EJECTED,CONSCIOUS,NECK,DRIVER,UNKNOWN,COMPLAINT OF PAIN OR NAUSEA,DRIVER,F,2019,MOTORIST
2019-04-13,17:15:00,2019-04-13 17:15:00,BROOKLYN,11207,40.67007,-73.89927,"(40.67007, -73.89927)",BELMONT AVENUE,WILLIAMS AVENUE,2.0,0.0,0,0,0,0,2,0,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,SEDAN,STATION WAGON/SPORT UTILITY VEHICLE,4114979,9755060,0134944F-167F-41BC-8917-C05D9FFCAF9C,OCCUPANT,UNSPECIFIED,18895063.0,0.0,,,,,,,REGISTRANT,M,2019,MOTORIST
2019-04-26,15:55:00,2019-04-26 15:55:00,QUEENS,11378,40.730125,-73.90422,"(40.730125, -73.90422)",MAURICE AVENUE,53 DRIVE,0.0,0.0,0,0,0,0,0,0,BACKING UNSAFELY,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,SEDAN,4121633,9784561,13CFD967-60C0-41A2-BAD6-E33953F50BDB,OCCUPANT,UNSPECIFIED,18909647.0,54.0,,,,,,,REGISTRANT,M,2019,MOTORIST
2019-04-11,19:43:00,2019-04-11 19:43:00,BROOKLYN,11225,40.66282,-73.94319,"(40.66282, -73.94319)",,,0.0,0.0,0,0,0,0,0,0,TURNING IMPROPERLY,OTHER VEHICULAR,SEDAN,SEDAN,4113988,9747514,8A173809-3B2E-4919-A31C-21FCF441B76B,OCCUPANT,UNSPECIFIED,18891379.0,45.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"FRONT PASSENGER, IF TWO OR MORE PERSONS, INCLUDING THE DRIVER, ARE IN THE FRONT SEAT",LAP BELT & HARNESS,DOES NOT APPLY,PASSENGER,M,2019,MOTORIST
2019-04-27,09:00:00,2019-04-27 09:00:00,BROOKLYN,11232,40.66681,-73.99632,"(40.66681, -73.99632)",,,0.0,0.0,0,0,0,0,0,0,OTHER VEHICULAR,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,STATION WAGON/SPORT UTILITY VEHICLE,4121327,9781089,5DF4DAE0-1402-4E0E-9A43-5216D1B5313F,OCCUPANT,UNSPECIFIED,18907951.0,70.0,,,,,,,REGISTRANT,M,2019,MOTORIST
2019-04-19,03:20:00,2019-04-19 03:20:00,BRONX,10459,40.82814,-73.885185,"(40.82814, -73.885185)",,,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,SEDAN,STATION WAGON/SPORT UTILITY VEHICLE,4118310,9768363,7E8E9BBB-8026-43AD-8304-9784CC2510BE,OCCUPANT,UNSPECIFIED,18901640.0,23.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,UNKNOWN,DOES NOT APPLY,DRIVER,M,2019,MOTORIST
2019-04-22,20:10:00,2019-04-22 20:10:00,NONE,,40.62653,-74.16051,"(40.62653, -74.16051)",FOREST AVENUE,HARBOR ROAD,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,SEDAN,,4121759,9783196,700FC276-C1B2-4FEB-87E8-338249ECF072,OCCUPANT,UNSPECIFIED,18908974.0,55.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,M,2019,MOTORIST
2019-04-05,19:10:00,2019-04-05 19:10:00,BRONX,10451,40.820858,-73.912575,"(40.820858, -73.912575)",3 AVENUE,EAST 157 STREET,1.0,0.0,0,0,0,0,1,0,TURNING IMPROPERLY,OTHER VEHICULAR,TAXI,TAXI,4110958,9879711,FDE7CDE6-AA07-4EBA-9D88-59767CFAD553,OCCUPANT,UNSPECIFIED,18956597.0,49.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"FRONT PASSENGER, IF TWO OR MORE PERSONS, INCLUDING THE DRIVER, ARE IN THE FRONT SEAT",LAP BELT & HARNESS,DOES NOT APPLY,PASSENGER,F,2019,MOTORIST
2019-04-13,09:50:00,2019-04-13 09:50:00,QUEENS,11422,40.66758,-73.737404,"(40.66758, -73.737404)",FRANCIS LEWIS BOULEVARD,BROOKVILLE BOULEVARD,0.0,0.0,0,0,0,0,0,0,PAVEMENT SLIPPERY,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,STATION WAGON/SPORT UTILITY VEHICLE,4113749,9748727,2BE99214-0FBB-4B29-BD60-8D1E5C3757BF,OCCUPANT,UNSPECIFIED,18891953.0,48.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,UNKNOWN,DOES NOT APPLY,DRIVER,F,2019,MOTORIST
2019-04-12,17:45:00,2019-04-12 17:45:00,NONE,,40.83391,-73.82709,"(40.83391, -73.82709)",EDISON AVENUE,BRUCKNER BOULEVARD,0.0,0.0,0,0,0,0,0,0,UNSPECIFIED,UNSPECIFIED,SEDAN,SEDAN,4114592,9750474,CB416BE9-593F-4D4E-892C-5FB49DF409EB,OCCUPANT,UNSPECIFIED,18892783.0,7.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"LEFT REAR PASSENGER, OR REAR PASSENGER ON A BICYCLE, MOTORCYCLE, SNOWMOBILE",OTHER,DOES NOT APPLY,PASSENGER,M,2019,MOTORIST
2019-04-22,21:00:00,2019-04-22 21:00:00,NONE,,40.827553,-73.95328,"(40.827553, -73.95328)",HENRY HUDSON PARKWAY,,2.0,0.0,0,0,0,0,2,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,SEDAN,STATION WAGON/SPORT UTILITY VEHICLE,4119638,9771550,2ED13DBD-E718-4093-9A27-351CF9F1DA0E,OCCUPANT,UNSPECIFIED,18903242.0,74.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,M,2019,MOTORIST
2019-04-26,15:30:00,2019-04-26 15:30:00,NONE,,40.69663,-73.91857,"(40.69663, -73.91857)",MENAHAN STREET,,0.0,0.0,0,0,0,0,0,0,BACKING UNSAFELY,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,SEDAN,4121985,9782835,A9597083-A72A-42E9-AF4F-162A8C56A7A8,OCCUPANT,UNSPECIFIED,18908799.0,39.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,UNKNOWN,DOES NOT APPLY,DRIVER,M,2019,MOTORIST
2019-04-11,20:30:00,2019-04-11 20:30:00,NONE,,40.693863,-73.92971,"(40.693863, -73.92971)",BROADWAY,,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,STATION WAGON/SPORT UTILITY VEHICLE,4114462,9749046,9FB9CEB8-6EBB-4A60-BD35-8F615B77245D,OCCUPANT,UNSPECIFIED,18892110.0,21.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,F,2019,MOTORIST
2019-04-27,10:25:00,2019-04-27 10:25:00,BROOKLYN,11218,40.63912,-73.97565,"(40.63912, -73.97565)",,,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,DUMP,,4122332,9783377,2F900B18-7B57-4790-9477-56305FF025C6,OCCUPANT,UNSPECIFIED,18909071.0,0.0,,,,,,,REGISTRANT,,2019,MOTORIST
2019-04-04,14:00:00,2019-04-04 14:00:00,NONE,,40.7081,-73.92558,"(40.7081, -73.92558)",STEWART AVENUE,,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,SEDAN,,4108920,9158683,0A520222-6A7F-4047-97B4-1157E174210F,OCCUPANT,UNSPECIFIED,18601070.0,0.0,,,,,,,REGISTRANT,U,2019,MOTORIST
2019-04-12,18:30:00,2019-04-12 18:30:00,NONE,,40.76235,-73.778984,"(40.76235, -73.778984)",CLEARVIEW EXPRESSWAY,,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,PICK-UP TRUCK,STATION WAGON/SPORT UTILITY VEHICLE,4113553,9747109,EA6EDCCD-7002-4B71-8BAA-A52DEB89D7C6,OCCUPANT,UNSPECIFIED,18891176.0,39.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,M,2019,MOTORIST
2019-04-19,19:48:00,2019-04-19 19:48:00,BROOKLYN,11234,40.632965,-73.92643,"(40.632965, -73.92643)",EAST 52 STREET,AVENUE H,0.0,0.0,0,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE,SEDAN,4118813,9770009,04CE9826-1A8F-4115-8BC7-0F3C2E2CFDB2,OCCUPANT,UNSPECIFIED,18902476.0,0.0,,,,,,,REGISTRANT,U,2019,MOTORIST
2019-04-20,17:30:00,2019-04-20 17:30:00,BRONX,10454,40.80684,-73.9275,"(40.80684, -73.9275)",BRUCKNER BOULEVARD,ALEXANDER AVENUE,0.0,0.0,0,0,0,0,0,0,UNSPECIFIED,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,STATION WAGON/SPORT UTILITY VEHICLE,4118566,9768290,D1EDE673-1FD7-4232-9714-7439B8CDCD92,OCCUPANT,UNSPECIFIED,18901610.0,51.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,M,2019,MOTORIST
2019-04-02,20:30:00,2019-04-02 20:30:00,NONE,,40.70753,-73.96443,"(40.70753, -73.96443)",BEDFORD AVENUE,DIVISION AVENUE,1.0,0.0,0,0,1,0,0,0,PEDESTRIAN/BICYCLIST/OTHER PEDESTRIAN ERROR/CONFUSION,DRIVER INATTENTION/DISTRACTION,BIKE,SEDAN,4111872,9157350,9B8B0559-808A-4FAC-80A1-F041CC4F1FED,BICYCLIST,INJURED,18600429.0,49.0,NOT EJECTED,CONSCIOUS,BACK,DRIVER,,COMPLAINT OF PAIN OR NAUSEA,DRIVER,F,2019,CYCLIST
2019-04-01,07:25:00,2019-04-01 07:25:00,MANHATTAN,10128,40.783993,-73.95442,"(40.783993, -73.95442)",PARK AVENUE,EAST 92 STREET,0.0,0.0,0,0,0,0,0,0,TURNING IMPROPERLY,UNSPECIFIED,SEDAN,SEDAN,4106781,9180584,C73E5902-AC97-4A7B-B26A-1AD7B401C5D0,OCCUPANT,UNSPECIFIED,18611857.0,,,,,,,,REGISTRANT,U,2019,MOTORIST
2019-04-03,18:45:00,2019-04-03 18:45:00,BROOKLYN,11207,40.66658,-73.89253,"(40.66658, -73.89253)",VERMONT STREET,DUMONT AVENUE,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE,SEDAN,4108247,9280160,7A819977-8ADA-44D0-8E1C-853ED4F43D55,OCCUPANT,UNSPECIFIED,18660680.0,48.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,UNKNOWN,DOES NOT APPLY,DRIVER,M,2019,MOTORIST
2019-04-02,07:40:00,2019-04-02 07:40:00,QUEENS,11362,40.759876,-73.724785,"(40.759876, -73.724785)",255 STREET,60 AVENUE,0.0,0.0,0,0,0,0,0,0,TRAFFIC CONTROL DISREGARDED,UNSPECIFIED,SEDAN,STATION WAGON/SPORT UTILITY VEHICLE,4107403,9180977,9D567A92-B9B3-4F9B-A294-954272A9B2C7,OCCUPANT,UNSPECIFIED,18612055.0,28.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"FRONT PASSENGER, IF TWO OR MORE PERSONS, INCLUDING THE DRIVER, ARE IN THE FRONT SEAT",LAP BELT & HARNESS,DOES NOT APPLY,PASSENGER,F,2019,MOTORIST
